Id,Regione,Titolo,Codice,Descrizione,Importo
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,14695682.83
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,218982581.7
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,11665124.32
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,232583.48
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,2259.35
IT-EMILIA-ROMAGNA,Emilia-Romagna,ALTRE ENTRATE CORRENTI,3204,Altri proventi,2894552.92
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4101,Alienazione di terreni e giacimenti,581477.13
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4102,Alienazione di fabbricati,7378504.01
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4104,Alienazione di attrezzature sanitarie e  scientifiche,134533.84
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,2270.94
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4304,Alienazione di altri titoli,15889.66
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,32680896.66
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5102,Contributi e trasferimenti da Regione e Prov. Autonoma per ripiani perdite,568521027
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,78585344.9
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5104,Contributi e trasferimenti in c/capitale da province,177900
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5106,Contributi e trasferimenti in c/capitale da comuni,50000
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5199,Contributi e trasferimenti in c/capitale da altre Amministrazioni pubbliche,535221.46
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,7605488.96
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,701912.86
IT-EMILIA-ROMAGNA,Emilia-Romagna,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5203,Contributi e trasferimenti in c/capitale da Istituzioni sociali senza fine di lucro,30000
IT-EMILIA-ROMAGNA,Emilia-Romagna,OPERAZIONI FINANZIARIE,6200,Prelievi dai conti di tesoreria unica relativi alle gestioni stralcio e alla spesa in conto capitale,2019489.2
IT-EMILIA-ROMAGNA,Emilia-Romagna,OPERAZIONI FINANZIARIE,6300,Depositi per spese contrattuali,14411.84
IT-EMILIA-ROMAGNA,Emilia-Romagna,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,746423.32
IT-EMILIA-ROMAGNA,Emilia-Romagna,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,10916483.01
IT-EMILIA-ROMAGNA,Emilia-Romagna,OPERAZIONI FINANZIARIE,6910,Ritenute erariali,450615.76
IT-EMILIA-ROMAGNA,Emilia-Romagna,OPERAZIONI FINANZIARIE,6911,Ritenute previdenziali e assistenziali al personale,33836.19
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,1993856858
IT-EMILIA-ROMAGNA,Emilia-Romagna,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7300,Mutui e prestiti da altri soggetti,9000000
IT-EMILIA-ROMAGNA,Emilia-Romagna,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),514457088.8
IT-EMILIA-ROMAGNA,Emilia-Romagna,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),8245.94
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),44495823.6
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,134985967.3
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,8682235.73
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1498390.16
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1303,Entrate da IRCCS pubblici e Fondazioni IRCCS della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,169499.49
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,16064554.31
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,10938880.76
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,25883554.55
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1650,Entrate derivanti dalla vendita di beni di consumo,81013682.91
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,16062248.89
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,2160288.91
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,10072289.35
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,1937256217
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,43601594.91
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,54425684.03
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,168986.71
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,373257.17
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,14172475.74
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,5741693.6
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2112,Contributi e trasferimenti correnti da aziende ospedaliere,1080221.34
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,16383.92
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2115,Contributi e trasferimenti correnti da Policlinici universitari,25776.67
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',37228.43
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2199,Contributi e trasferimenti correnti da altre Amministrazioni pubbliche,7659699.28
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2201,Contributi e trasferimenti correnti da Imprese,198610.17
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,293724
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2203,Contributi e trasferimenti correnti da Famiglie,378819.06
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,547975.86
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,8500
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,293877.82
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI CORRENTI,2301,Contributi e trasferimenti correnti da Unione Europea,4323874.48
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,2439109.69
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,2320824.21
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,34717259.67
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,27523.7
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,17813591.14
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,47974070.77
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,1130892.72
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,700628.25
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,5375.8
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ALTRE ENTRATE CORRENTI,3204,Altri proventi,2657653.19
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4101,Alienazione di terreni e giacimenti,1601.27
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4102,Alienazione di fabbricati,157205.05
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4104,Alienazione di attrezzature sanitarie e  scientifiche,26520
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,3551
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5101,Contributi e trasferimenti in c/capitale da Stato,729326.09
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,39288475.26
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5110,Contributi e trasferimenti in c/capitale da aziende ospedaliere,152375.09
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5199,Contributi e trasferimenti in c/capitale da altre Amministrazioni pubbliche,105854.77
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,725226.82
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5202,Contributi e trasferimenti in c/capitale da Famiglie,1422746.14
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5203,Contributi e trasferimenti in c/capitale da Istituzioni sociali senza fine di lucro,65895
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,OPERAZIONI FINANZIARIE,6100,Prelievi da conti bancari di deposito,48712.18
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,271027.34
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,149002678.1
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,5394.82
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7202,Mutui da Cassa depositi e prestiti - gestione CDP spa,7200000
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7300,Mutui e prestiti da altri soggetti,189027
IT-FRIULI-VENEZIA-GIULIA,Friuli Venezia Giulia,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),68316.87
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),36965237.47
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,47305667.52
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,13211078.57
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,11681831.25
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1650,Entrate derivanti dalla vendita di beni di consumo,68562.35
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,3673248.67
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,13528944.42
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,12716.19
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,1978380336
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,302575826.1
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,4900034.84
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,32954.95
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,3000
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2109,Contributi e trasferimenti correnti da unioni di comuni,20000
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2113,Contributi e trasferimenti correnti da IRCCS pubblici - Fondazioni IRCCS,225706.22
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2114,Contributi e trasferimenti correnti dagli Istituti Zooprofilattici sperimentali,3598
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2116,Contributi e trasferimenti correnti da Enti di previdenza,1121187.19
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2121,Contributi e trasferimenti correnti da Universita',467752.67
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2202,Donazioni da imprese,138983.14
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2204,Donazioni da famiglie,15381.62
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2205,Contributi e trasferimenti correnti da Istituzioni sociali senza fine di lucro,10139.94
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI CORRENTI,2206,Donazioni da istituzioni sociali senza fine di lucro,129500
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3101,Rimborsi assicurativi,349995.03
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3102,Rimborsi spese per personale comandato,6314678.21
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3103,Rimborsi per l'acquisto di beni per conto di altre strutture sanitarie,13014.21
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3104,Restituzione fondi economali,108000
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3105,Riscossioni IVA,706113.92
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3106,Altri concorsi - recuperi e rimborsi,23046847.65
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3201,Fitti attivi,1459054.45
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3202,Interessi attivi,19450.52
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3203,Proventi finanziari,25337.98
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ALTRE ENTRATE CORRENTI,3204,Altri proventi,3737859.68
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4102,Alienazione di fabbricati,296435.81
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4103,Alienazione di Impianti e macchinari,8704
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4104,Alienazione di attrezzature sanitarie e  scientifiche,33730
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DA ALIENAZIONI DI BENI,4105,Alienazione di altri beni materiali,53274.93
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5103,Contributi e trasferimenti da Regione e Prov. Autonoma per finanziamenti di investimenti e fondo di dotazione,51423583.37
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5199,Contributi e trasferimenti in c/capitale da altre Amministrazioni pubbliche,403167.65
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,CONTRIBUTI E TRASFERIMENTI IN C/CAPITALE,5201,Contributi e trasferimenti in c/capitale da Imprese,3000
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,OPERAZIONI FINANZIARIE,6400,Depositi cauzionali,371716.96
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,OPERAZIONI FINANZIARIE,6420,Riscossioni derivanti dalla chiusura di acconti e anticipazioni erogate dall'azienda,371224.7
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,OPERAZIONI FINANZIARIE,6500,Altre operazioni finanziarie,1509234.57
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,OPERAZIONI FINANZIARIE,6911,Ritenute previdenziali e assistenziali al personale,87428.69
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,7100,Anticipazioni di cassa,282323330
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,INCASSI DA REGOLARIZZARE,9998,Incassi da regolarizzare derivanti dalle anticipazioni di cassa (riscossioni codificate dal cassiere),0
IT-TRENTINO-ALTO-ADIGE,Trentino Alto Adige,INCASSI DA REGOLARIZZARE,9999,Altri incassi da regolarizzare (riscossioni codificate dal cassiere),0
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1100,Compartecipazione alla spesa per prestazioni sanitarie (ticket),174829578.1
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1200,Entrate da Regione e Province autonome per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1365211.55
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1301,Entrate da aziende sanitarie della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,18318342.6
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1302,Entrate da aziende ospedaliere della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,98922.37
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1303,Entrate da IRCCS pubblici e Fondazioni IRCCS della Regione/Provincia autonoma per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,1800706.33
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1400,Entrate per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria ad altre Amministrazioni pubbliche,16900222.1
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1500,Entrate per prestazioni sanitarie erogate a soggetti privati,85940642.66
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1600,Entrate per prestazioni sanitarie erogate in regime di intramoenia,99190177.52
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1650,Entrate derivanti dalla vendita di beni di consumo,1002640.21
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1700,Entrate per prestazioni non sanitarie,146446202.5
IT-VENETO,Veneto,ENTRATE DERIVANTI DALLA PRESTAZIONE DI SERVIZI,1800,Entrate per prestazioni di servizi derivanti da sopravvenienze attive,9688159.1
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2101,Contributi e trasferimenti correnti da Stato,16745937.76
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2102,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale indistinto,8415843728
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2103,Contributi e trasferimenti correnti da Regione e Prov. Autonoma per quota fondo sanitario regionale vincolato,183139933.5
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2104,Contributi e trasferimenti correnti da Regione e Prov. Autonoma extra fondo sanitario vincolato,71992017.37
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2105,Altri contributi e trasferimenti correnti da Regione e Prov. Autonoma,206453531.3
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2106,Contributi e trasferimenti correnti da province,2001783.96
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2108,Contributi e trasferimenti correnti da comuni,95463993.96
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2109,Contributi e trasferimenti correnti da unioni di comuni,293117.9
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2111,Contributi e trasferimenti correnti da aziende sanitarie,4558022.12
IT-VENETO,Veneto,CONTRIBUTI E TRASFERIMENTI CORRENTI,2112,Contributi e trasferimenti correnti da aziende ospedaliere,121682.19
